Procedures,URL,Tactic1,Tactic2,Tactic3,Tactic4
HOPLIGHT has modified the firewall using netsh.,https://attack.mitre.org//techniques/T1562/004,DEFENSE_EVASION,,,
APT39 has used malware to turn off the RequireSigned feature which ensures only signed DLLs can be run on Windows.,https://attack.mitre.org//techniques/T1553/006,DEFENSE_EVASION,,,
"BlackEnergy has used a plug-in to gather credentials stored in files on the host by various software programs, including The Bat! email client, Outlook, and Windows Credential Store.",https://attack.mitre.org//techniques/T1552/001,CREDENTIAL_ACCESS,,,
Cryptoistic can scan a directory to identify files for deletion.,https://attack.mitre.org//techniques/T1083,DISCOVERY,,,
Skidmap has the ability to download files on an infected host.,https://attack.mitre.org//techniques/T1105,COMMAND_AND_CONTROL,,,
"APT17 has created and cultivated profile pages in Microsoft TechNet. To make profile pages appear more legitimate, APT17 has created biographical sections and posted in forum threads.",https://attack.mitre.org//techniques/T1585,RESOURCE_DEVELOPMENT,,,
Threat Group-3390 actors have used gsecdump to dump credentials. They have also dumped credentials from domain controllers.,https://attack.mitre.org//techniques/T1003/002,CREDENTIAL_ACCESS,,,
Threat Group-3390 has hosted malicious payloads on Dropbox.,https://attack.mitre.org//techniques/T1608/001,RESOURCE_DEVELOPMENT,,,
"During C0010, UNC3890 actors downloaded tools and malware onto a compromised host.",https://attack.mitre.org//techniques/T1105,COMMAND_AND_CONTROL,,,
Hildegard has decrypted ELF files with AES.,https://attack.mitre.org//techniques/T1140,DEFENSE_EVASION,,,
SDBbot has the ability to determine the domain name and whether a proxy is configured on a compromised host.,https://attack.mitre.org//techniques/T1016,DISCOVERY,,,
APT32 used Mimikatz and customized versions of Windows Credential Dumper to harvest credentials.,https://attack.mitre.org//techniques/T1003/001,CREDENTIAL_ACCESS,,,
APT32 has used JavaScript that communicates over HTTP or HTTPS to attacker controlled domains to download additional frameworks. The group has also used downloaded encrypted payloads over HTTP.,https://attack.mitre.org//techniques/T1071/001,COMMAND_AND_CONTROL,,,
ZIRCONIUM has used tools to download malicious files to compromised hosts.,https://attack.mitre.org//techniques/T1105,COMMAND_AND_CONTROL,,,
Mosquito's launcher uses rundll32.exe in a Registry Key value to start the main backdoor capability.,https://attack.mitre.org//techniques/T1218/011,DEFENSE_EVASION,,,
OSX_OCEANLOTUS.D uses a shell script as the main executable inside an app bundle and drops an embedded base64-encoded payload to the /tmp folder.,https://attack.mitre.org//techniques/T1059/004,EXECUTION,,,
Volt Typhoon has used the built-in netsh port proxy command to create proxies on compromised systems to facilitate access.,https://attack.mitre.org//techniques/T1090/001,COMMAND_AND_CONTROL,,,
"POSHSPY uses PowerShell to execute various commands, one to execute its payload.",https://attack.mitre.org//techniques/T1059/001,EXECUTION,,,
Keydnap uses a Launch Agent to persist.,https://attack.mitre.org//techniques/T1543/001,PERSISTENCE,PRIVILEGE_ESCALATION,,
Royal can use SMB to connect to move laterally.,https://attack.mitre.org//techniques/T1021/002,LATERAL_MOVEMENT,,,
A Lazarus Group malware sample performs reflective DLL injection.,https://attack.mitre.org//techniques/T1055/001,DEFENSE_EVASION,PRIVILEGE_ESCALATION,,
Dacls has had its payload named with a dot prefix to make it hidden from view in the Finder application.,https://attack.mitre.org//techniques/T1564/001,DEFENSE_EVASION,,,
SOUNDBITE is capable of enumerating and manipulating files and directories.,https://attack.mitre.org//techniques/T1083,DISCOVERY,,,
NanoCore can modify the victim's anti-virus.,https://attack.mitre.org//techniques/T1562/001,DEFENSE_EVASION,,,
Remcos has a command for UAC bypassing.,https://attack.mitre.org//techniques/T1548/002,PRIVILEGE_ESCALATION,DEFENSE_EVASION,,
PingPull can retrieve the IP address of a compromised host.,https://attack.mitre.org//techniques/T1016,DISCOVERY,,,
"During FunnyDream, the threat actors used 7zr.exe to add collected files to an archive.",https://attack.mitre.org//techniques/T1560/001,COLLECTION,,,
Unknown Logger is capable of recording keystrokes.,https://attack.mitre.org//techniques/T1056/001,COLLECTION,CREDENTIAL_ACCESS,,
"For Operation Sharpshooter, the threat actors staged malicious files on Dropbox and other websites.",https://attack.mitre.org//techniques/T1608/001,RESOURCE_DEVELOPMENT,,,
HDoor scans to identify open ports on the victim.,https://attack.mitre.org//techniques/T1046,DISCOVERY,,,
TeamTNT has searched for attached VGA devices using lspci.,https://attack.mitre.org//techniques/T1120,DISCOVERY,,,
"Shamoon accesses network share(s), enables share access to the target device, copies an executable payload to the target system, and uses a Scheduled Task/Job to execute the malware.",https://attack.mitre.org//techniques/T1021/002,LATERAL_MOVEMENT,,,
Turian can retrieve usernames.,https://attack.mitre.org//techniques/T1033,DISCOVERY,,,
WindTail has the ability to decrypt strings using hard-coded AES keys.,https://attack.mitre.org//techniques/T1140,DEFENSE_EVASION,,,
Action RAT can use WMI to gather AV products installed on an infected host.,https://attack.mitre.org//techniques/T1047,EXECUTION,,,
"Raindrop used a custom packer for its Cobalt Strike payload, which was compressed using the LZMA algorithm.",https://attack.mitre.org//techniques/T1027/002,DEFENSE_EVASION,,,
Wizard Spider has dumped the lsass.exe memory to harvest credentials with the use of open-source tool LaZagne.,https://attack.mitre.org//techniques/T1003/001,CREDENTIAL_ACCESS,,,
Psylo has a command to conduct timestomping by setting a specified file’s timestamps to match those of a system file in the System32 directory.,https://attack.mitre.org//techniques/T1070/006,DEFENSE_EVASION,,,
HyperStack can use default credentials to connect to IPC$ shares on remote machines.,https://attack.mitre.org//techniques/T1078/001,DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION,INITIAL_ACCESS
ShimRatReporter gathered a list of installed software on the infected host.,https://attack.mitre.org//techniques/T1518,DISCOVERY,,,
HermeticWizard can use a list of hardcoded credentials in attempt to authenticate to SMB shares.,https://attack.mitre.org//techniques/T1110/001,CREDENTIAL_ACCESS,,,
"During C0015, the threat actors used RDP to access specific network hosts of interest.",https://attack.mitre.org//techniques/T1021/001,LATERAL_MOVEMENT,,,
"Carberp's passw.plug plugin can gather account information from multiple instant messaging, email, and social media services, as well as FTP, VNC, and VPN clients.",https://attack.mitre.org//techniques/T1555,CREDENTIAL_ACCESS,,,
Skidmap is a kernel-mode rootkit used for cryptocurrency mining.,https://attack.mitre.org//techniques/T1496,IMPACT,,,
Lizar has a plugin designed to obtain a list of processes.,https://attack.mitre.org//techniques/T1057,DISCOVERY,,,
Cobalt Strike's Beacon payload is capable of running shell commands without cmd.exe and PowerShell commands without powershell.exe,https://attack.mitre.org//techniques/T1106,EXECUTION,,,
Bumblebee has the ability to bypass UAC to deploy post exploitation tools with elevated privileges.,https://attack.mitre.org//techniques/T1548/002,PRIVILEGE_ESCALATION,DEFENSE_EVASION,,
HyperBro can list all services and their configurations.,https://attack.mitre.org//techniques/T1007,DISCOVERY,,,
Mongall can identify removable media attached to compromised hosts.,https://attack.mitre.org//techniques/T1120,DISCOVERY,,,
SharpDisco can leverage Native APIs through plugins including GetLogicalDrives.,https://attack.mitre.org//techniques/T1106,EXECUTION,,,
Wizard Spider has utilized the PowerShell script Get-DataInfo.ps1 to collect installed backup software information from a compromised machine.,https://attack.mitre.org//techniques/T1518,DISCOVERY,,,
PolyglotDuke can store encrypted JSON configuration files in the Registry.,https://attack.mitre.org//techniques/T1027/011,DEFENSE_EVASION,,,
ShimRat can impersonate Windows services and antivirus products to avoid detection on compromised systems.,https://attack.mitre.org//techniques/T1036/004,DEFENSE_EVASION,,,
VERMIN saves each collected file with the automatically generated format {0:dd-MM-yyyy}.txt .,https://attack.mitre.org//techniques/T1119,COLLECTION,,,
T9000 gathers and beacons the MAC and IP addresses during installation.,https://attack.mitre.org//techniques/T1016,DISCOVERY,,,
"DRATzarus has been named Flash.exe, and its dropper has been named IExplorer.",https://attack.mitre.org//techniques/T1036/005,DEFENSE_EVASION,,,
Kwampirs collects a list of accounts with the command net users.,https://attack.mitre.org//techniques/T1087/001,DISCOVERY,,,
Kimsuky has staged collected data files under C:\Program Files\Common Files\System\Ole DB\.,https://attack.mitre.org//techniques/T1074/001,COLLECTION,,,
Empire uses a command-line interface to interact with systems.,https://attack.mitre.org//techniques/T1059,EXECUTION,,,
EXOTIC LILY has established social media profiles to mimic employees of targeted companies.,https://attack.mitre.org//techniques/T1585/001,RESOURCE_DEVELOPMENT,,,
FIN7 has used mshta.exe to execute VBScript to execute malicious code on victim systems.,https://attack.mitre.org//techniques/T1218/005,DEFENSE_EVASION,,,
PsExec can leverage Windows services to escalate privileges from administrator to SYSTEM with the -s argument.,https://attack.mitre.org//techniques/T1543/003,PERSISTENCE,PRIVILEGE_ESCALATION,,
MiniDuke can gather the hostname on a compromised machine.,https://attack.mitre.org//techniques/T1082,DISCOVERY,,,
Proton gathers credentials in files for keychains.,https://attack.mitre.org//techniques/T1555/001,CREDENTIAL_ACCESS,,,
"Kimsuky has searched for vulnerabilities, tools, and geopolitical trends on Google to target victims.",https://attack.mitre.org//techniques/T1593/002,RECONNAISSANCE,,,
TSCookie has the ability to list processes on the infected host.,https://attack.mitre.org//techniques/T1057,DISCOVERY,,,
Hildegard has used masscan to search for kubelets and the kubelet API for additional running containers.,https://attack.mitre.org//techniques/T1613,DISCOVERY,,,
PcShare has been encrypted with XOR using different 32-long Base16 strings and compressed with LZW algorithm.,https://attack.mitre.org//techniques/T1027,DEFENSE_EVASION,,,
DarkWatchman reports window names along with keylogger information to provide application context.,https://attack.mitre.org//techniques/T1010,DISCOVERY,,,
Milan can use a COM component to generate scheduled tasks.,https://attack.mitre.org//techniques/T1559/001,EXECUTION,,,
Net Crawler uses a list of known credentials gathered through credential dumping to guess passwords to accounts as it spreads throughout a network.,https://attack.mitre.org//techniques/T1110/002,CREDENTIAL_ACCESS,,,
GreyEnergy has a module for Mimikatz to collect Windows credentials from the victim’s machine.,https://attack.mitre.org//techniques/T1003/001,CREDENTIAL_ACCESS,,,
PLATINUM has used various methods of process injection including hot patching.,https://attack.mitre.org//techniques/T1055,DEFENSE_EVASION,PRIVILEGE_ESCALATION,,
SideTwist can execute shell commands on a compromised host.,https://attack.mitre.org//techniques/T1059/003,EXECUTION,,,
Helminth has checked for the domain admin group and Exchange Trusted Subsystem groups using the commands net group Exchange Trusted Subsystem /domain and net group domain admins /domain.,https://attack.mitre.org//techniques/T1069/002,DISCOVERY,,,
Cobalt Strike can make tokens from known credentials.,https://attack.mitre.org//techniques/T1134/003,DEFENSE_EVASION,PRIVILEGE_ESCALATION,,
Ember Bear has used stolen certificates from Electrum Technologies GmbH to sign payloads.,https://attack.mitre.org//techniques/T1553/002,DEFENSE_EVASION,,,
TYPEFRAME can gather the disk volume information.,https://attack.mitre.org//techniques/T1082,DISCOVERY,,,
"TrickBot obtains the IP address, location, and other relevant network information from the victim’s machine.",https://attack.mitre.org//techniques/T1016,DISCOVERY,,,
"During Operation Spalax, the threat actors sent phishing emails to victims that contained a malicious link.",https://attack.mitre.org//techniques/T1566/002,INITIAL_ACCESS,,,
Stealth Falcon malware gathers the registered user and primary owner name via WMI.,https://attack.mitre.org//techniques/T1033,DISCOVERY,,,
menuPass has used several tools to scan for open NetBIOS nameservers and enumerate NetBIOS sessions.,https://attack.mitre.org//techniques/T1016,DISCOVERY,,,
JPIN can use the command-line utility cacls.exe to change file permissions.,https://attack.mitre.org//techniques/T1059/003,EXECUTION,,,
AppleSeed has used UPX packers for its payload DLL.,https://attack.mitre.org//techniques/T1027/002,DEFENSE_EVASION,,,
